Files already downloaded and verified
Files already downloaded and verified
[build] SpatialModulatedINR  base_inr_type=siren  is_spatial=True  phi_shape=(8, 8, 16)  phi_numel=1024
[makeset] train subset size: 50000
[makeset] test subset size: 10000
[makeset] checkpoint: model_cifar10/cifar10_spatial_warmvanilla_readout_cap50_lam1.0/modSiren.pth
[makeset] model_args: {'dataset': 'cifar10', 'hidden_dim': 256, 'mod_dim': 1024, 'depth': 6, 'height': 32, 'width': 32, 'out_features': 3, 'inr_type': 'siren', 'fourier_num_freqs': 64, 'fourier_sigma': 10.0, 'fourier_include_input': False, 'freq': 10.0, 'finer_first_bias_scale': 1.0, 'finer_scale_req_grad': False, 'lsa_num_harmonics': 8, 'lsa_init_scale': 0.001, 'lsa_include_linear': True, 'spatial_modulation': True, 'latent_spatial_dim': 8, 'latent_dim': 16, 'spatial_interp': 'nearest', 'use_local_coords': True, 'modulation_type': 'shift'}
[makeset] built model: SpatialModulatedINR
[makeset] modul_features: 1024
[makeset] hidden_features: 256
[makeset] coord_normalization: None
  0%|          | 0/50000 [00:00<?, ?it/s][makeset] first phi shape: (8, 8, 16) is_spatial: True
MSE: 0.0008394884644076228:  71%|███████   | 35256/50000 [29:07<12:00, 20.45it/s]
MSE: 0.002172495936974883:  71%|███████   | 35256/50000 [29:07<12:00, 20.45it/s] 
MSE: 0.002751308958977461:  71%|███████   | 35256/50000 [29:07<12:00, 20.45it/s]
MSE: 0.001257013063877821:  71%|███████   | 35256/50000 [29:07<12:00, 20.45it/s]
MSE: 0.001257013063877821:  71%|███████   | 35259/50000 [29:07<12:12, 20.14it/s]
MSE: 0.001004507765173912:  71%|███████   | 35259/50000 [29:07<12:12, 20.14it/s]
MSE: 0.0024058313574641943:  71%|███████   | 35259/50000 [29:07<12:12, 20.14it/s]
MSE: 0.001958591863512993:  71%|███████   | 35259/50000 [29:07<12:12, 20.14it/s] 
MSE: 0.001958591863512993:  71%|███████   | 35262/50000 [29:07<11:59, 20.47it/s]
MSE: 0.0007725853356532753:  71%|███████   | 35262/50000 [29:07<11:59, 20.47it/s]
MSE: 0.0013986900448799133:  71%|███████   | 35262/50000 [29:07<11:59, 20.47it/s]
MSE: 0.00158451939933002:  71%|███████   | 35262/50000 [29:07<11:59, 20.47it/s]  
MSE: 0.00158451939933002:  71%|███████   | 35265/50000 [29:07<11:59, 20.48it/s]
MSE: 0.0006778120878152549:  71%|███████   | 35265/50000 [29:07<11:59, 20.48it/s]
MSE: 0.00047969515435397625:  71%|███████   | 35265/50000 [29:07<11:59, 20.48it/s]
MSE: 0.0006051048985682428:  71%|███████   | 35265/50000 [29:07<11:59, 20.48it/s] 
MSE: 0.0006051048985682428:  71%|███████   | 35268/50000 [29:07<12:08, 20.21it/s]
MSE: 0.0019854092970490456:  71%|███████   | 35268/50000 [29:07<12:08, 20.21it/s]
MSE: 0.0005577816045843065:  71%|███████   | 35268/50000 [29:07<12:08, 20.21it/s]
MSE: 0.0007844972424209118:  71%|███████   | 35268/50000 [29:07<12:08, 20.21it/s]
MSE: 0.0007844972424209118:  71%|███████   | 35271/50000 [29:07<12:07, 20.26it/s]
MSE: 0.0005147674819454551:  71%|███████   | 35271/50000 [29:07<12:07, 20.26it/s]
MSE: 0.0009038726566359401:  71%|███████   | 35271/50000 [29:07<12:07, 20.26it/s]
MSE: 0.0005968748009763658:  71%|███████   | 35271/50000 [29:08<12:07, 20.26it/s]
MSE: 0.0005968748009763658:  71%|███████   | 35274/50000 [29:08<12:07, 20.23it/s]
MSE: 0.0003828532062470913:  71%|███████   | 35274/50000 [29:08<12:07, 20.23it/s]
MSE: 0.001773496507667005:  71%|███████   | 35274/50000 [29:08<12:07, 20.23it/s] 
MSE: 0.0009386148303747177:  71%|███████   | 35274/50000 [29:08<12:07, 20.23it/s]
MSE: 0.0009386148303747177:  71%|███████   | 35277/50000 [29:08<12:09, 20.17it/s]
MSE: 0.0015699364012107253:  71%|███████   | 35277/50000 [29:08<12:09, 20.17it/s]
MSE: 0.001642102375626564:  71%|███████   | 35277/50000 [29:08<12:09, 20.17it/s] 
MSE: 0.0002195603883592412:  71%|███████   | 35277/50000 [29:08<12:09, 20.17it/s]
MSE: 0.0002195603883592412:  71%|███████   | 35280/50000 [29:08<12:09, 20.17it/s]
MSE: 0.0019216220825910568:  71%|███████   | 35280/50000 [29:08<12:09, 20.17it/s]
MSE: 0.0007278685225173831:  71%|███████   | 35280/50000 [29:08<12:09, 20.17it/s]
MSE: 0.0035017633344978094:  71%|███████   | 35280/50000 [29:08<12:09, 20.17it/s]
MSE: 0.0035017633344978094:  71%|███████   | 35283/50000 [29:08<12:11, 20.13it/s]
MSE: 0.0026089604943990707:  71%|███████   | 35283/50000 [29:08<12:11, 20.13it/s]
MSE: 0.0008188480278477073:  71%|███████   | 35283/50000 [29:08<12:11, 20.13it/s]
MSE: 0.002368126530200243:  71%|███████   | 35283/50000 [29:08<12:11, 20.13it/s] 
MSE: 0.002368126530200243:  71%|███████   | 35286/50000 [29:08<12:02, 20.35it/s]
MSE: 0.0009823505533859134:  71%|███████   | 35286/50000 [29:08<12:02, 20.35it/s]
MSE: 0.0026119183748960495:  71%|███████   | 35286/50000 [29:08<12:02, 20.35it/s]
MSE: 0.0031010210514068604:  71%|███████   | 35286/50000 [29:08<12:02, 20.35it/s]
MSE: 0.0031010210514068604:  71%|███████   | 35289/50000 [29:08<12:01, 20.40it/s]
MSE: 0.0011807861737906933:  71%|███████   | 35289/50000 [29:08<12:01, 20.40it/s]
MSE: 0.0005026908474974334:  71%|███████   | 35289/50000 [29:08<12:01, 20.40it/s]
MSE: 0.0029001543298363686:  71%|███████   | 35289/50000 [29:08<12:01, 20.40it/s]
MSE: 0.0029001543298363686:  71%|███████   | 35292/50000 [29:08<11:59, 20.45it/s]
MSE: 0.0008105022134259343:  71%|███████   | 35292/50000 [29:08<11:59, 20.45it/s]
MSE: 0.0004988968721590936:  71%|███████   | 35292/50000 [29:09<11:59, 20.45it/s]
MSE: 0.002447641920298338:  71%|███████   | 35292/50000 [29:09<11:59, 20.45it/s] 
MSE: 0.002447641920298338:  71%|███████   | 35295/50000 [29:09<11:59, 20.44it/s]
MSE: 0.0006901812157593668:  71%|███████   | 35295/50000 [29:09<11:59, 20.44it/s]
MSE: 0.0012949402444064617:  71%|███████   | 35295/50000 [29:09<11:59, 20.44it/s]
MSE: 0.0007890643319115043:  71%|███████   | 35295/50000 [29:09<11:59, 20.44it/s]
MSE: 0.0007890643319115043:  71%|███████   | 35298/50000 [29:09<12:02, 20.36it/s]
MSE: 0.0011651529930531979:  71%|███████   | 35298/50000 [29:09<12:02, 20.36it/s]
MSE: 0.0017889079172164202:  71%|███████   | 35298/50000 [29:09<12:02, 20.36it/s]
MSE: 0.0006021074368618429:  71%|███████   | 35298/50000 [29:09<12:02, 20.36it/s]
MSE: 0.0006021074368618429:  71%|███████   | 35301/50000 [29:09<12:00, 20.39it/s]
MSE: 0.0006912993267178535:  71%|███████   | 35301/50000 [29:09<12:00, 20.39it/s]
MSE: 0.0020561066921800375:  71%|███████   | 35301/50000 [29:09<12:00, 20.39it/s]
MSE: 0.002271768171340227:  71%|███████   | 35301/50000 [29:09<12:00, 20.39it/s] 
MSE: 0.002271768171340227:  71%|███████   | 35304/50000 [29:09<12:02, 20.33it/s]
MSE: 0.0006657472695223987:  71%|███████   | 35304/50000 [29:09<12:02, 20.33it/s]
MSE: 0.0017523281276226044:  71%|███████   | 35304/50000 [29:09<12:02, 20.33it/s]
MSE: 0.0006636235630139709:  71%|███████   | 35304/50000 [29:09<12:02, 20.33it/s]
MSE: 0.0006636235630139709:  71%|███████   | 35307/50000 [29:09<11:59, 20.42it/s]
MSE: 0.001379078021273017:  71%|███████   | 35307/50000 [29:09<11:59, 20.42it/s] 
MSE: 0.000787297438364476:  71%|███████   | 35307/50000 [29:09<11:59, 20.42it/s]
MSE: 0.0010933773592114449:  71%|███████   | 35307/50000 [29:09<11:59, 20.42it/s]
MSE: 0.0010933773592114449:  71%|███████   | 35310/50000 [29:09<11:57, 20.49it/s]
MSE: 0.0017569977790117264:  71%|███████   | 35310/50000 [29:09<11:57, 20.49it/s]
MSE: 0.002139014657586813:  71%|███████   | 35310/50000 [29:09<11:57, 20.49it/s] 
MSE: 0.0007466975366696715:  71%|███████   | 35310/50000 [29:09<11:57, 20.49it/s]
MSE: 0.0007466975366696715:  71%|███████   | 35313/50000 [29:09<11:54, 20.55it/s]
MSE: 0.00138663814868778:  71%|███████   | 35313/50000 [29:09<11:54, 20.55it/s]  
MSE: 0.0006840754649601877:  71%|███████   | 35313/50000 [29:10<11:54, 20.55it/s]
MSE: 0.002014303579926491:  71%|███████   | 35313/50000 [29:10<11:54, 20.55it/s] 
MSE: 0.002014303579926491:  71%|███████   | 35316/50000 [29:10<12:08, 20.15it/s]
MSE: 0.001220696372911334:  71%|███████   | 35316/50000 [29:10<12:08, 20.15it/s]
MSE: 0.0007009566761553288:  71%|███████   | 35316/50000 [29:10<12:08, 20.15it/s]
MSE: 0.000985364313237369:  71%|███████   | 35316/50000 [29:10<12:08, 20.15it/s] 
MSE: 0.000985364313237369:  71%|███████   | 35319/50000 [29:10<12:07, 20.19it/s]
MSE: 0.0005749397678300738:  71%|███████   | 35319/50000 [29:10<12:07, 20.19it/s]
MSE: 0.001888332306407392:  71%|███████   | 35319/50000 [29:10<12:07, 20.19it/s] 
MSE: 0.0009009251371026039:  71%|███████   | 35319/50000 [29:10<12:07, 20.19it/s]
MSE: 0.0009009251371026039:  71%|███████   | 35322/50000 [29:10<11:54, 20.54it/s]
MSE: 0.0028046080842614174:  71%|███████   | 35322/50000 [29:10<11:54, 20.54it/s]
MSE: 0.0009714724728837609:  71%|███████   | 35322/50000 [29:10<11:54, 20.54it/s]
MSE: 0.002193351974710822:  71%|███████   | 35322/50000 [29:10<11:54, 20.54it/s] 
MSE: 0.002193351974710822:  71%|███████   | 35325/50000 [29:10<11:59, 20.39it/s]
MSE: 0.0023096660152077675:  71%|███████   | 35325/50000 [29:10<11:59, 20.39it/s]
MSE: 0.0010773786343634129:  71%|███████   | 35325/50000 [29:10<11:59, 20.39it/s]
MSE: 0.001136602251790464:  71%|███████   | 35325/50000 [29:10<11:59, 20.39it/s] 
MSE: 0.001136602251790464:  71%|███████   | 35328/50000 [29:10<12:08, 20.15it/s]
MSE: 0.0011345057282596827:  71%|███████   | 35328/50000 [29:10<12:08, 20.15it/s]
MSE: 0.0005134782986715436:  71%|███████   | 35328/50000 [29:10<12:08, 20.15it/s]
MSE: 0.002158135874196887:  71%|███████   | 35328/50000 [29:10<12:08, 20.15it/s] 
MSE: 0.002158135874196887:  71%|███████   | 35331/50000 [29:10<12:16, 19.93it/s]
MSE: 0.0010758491698652506:  71%|███████   | 35331/50000 [29:10<12:16, 19.93it/s]
MSE: 0.0012146614026278257:  71%|███████   | 35331/50000 [29:10<12:16, 19.93it/s]
MSE: 0.0006286727148108184:  71%|███████   | 35331/50000 [29:10<12:16, 19.93it/s]
MSE: 0.0006286727148108184:  71%|███████   | 35334/50000 [29:10<12:13, 19.99it/s]
MSE: 0.0019332764204591513:  71%|███████   | 35334/50000 [29:11<12:13, 19.99it/s]
MSE: 0.0011004621628671885:  71%|███████   | 35334/50000 [29:11<12:13, 19.99it/s]
MSE: 0.00187643279787153:  71%|███████   | 35334/50000 [29:11<12:13, 19.99it/s]  
MSE: 0.00187643279787153:  71%|███████   | 35337/50000 [29:11<12:08, 20.13it/s]
MSE: 0.0007522881496697664:  71%|███████   | 35337/50000 [29:11<12:08, 20.13it/s]
MSE: 0.003491875482723117:  71%|███████   | 35337/50000 [29:11<12:08, 20.13it/s] 
MSE: 0.00176950020249933:  71%|███████   | 35337/50000 [29:11<12:08, 20.13it/s] 
MSE: 0.00176950020249933:  71%|███████   | 35340/50000 [29:11<12:04, 20.23it/s]
MSE: 0.003764146938920021:  71%|███████   | 35340/50000 [29:11<12:04, 20.23it/s]
MSE: 0.0007714807870797813:  71%|███████   | 35340/50000 [29:11<12:04, 20.23it/s]
MSE: 0.0014171551447361708:  71%|███████   | 35340/50000 [29:11<12:04, 20.23it/s]
MSE: 0.0014171551447361708:  71%|███████   | 35343/50000 [29:11<12:05, 20.21it/s]
MSE: 0.0015367467422038317:  71%|███████   | 35343/50000 [29:11<12:05, 20.21it/s]
MSE: 0.0011831617448478937:  71%|███████   | 35343/50000 [29:11<12:05, 20.21it/s]
MSE: 0.0005549254128709435:  71%|███████   | 35343/50000 [29:11<12:05, 20.21it/s]
MSE: 0.0005549254128709435:  71%|███████   | 35346/50000 [29:11<12:11, 20.03it/s]
MSE: 0.001870536943897605:  71%|███████   | 35346/50000 [29:11<12:11, 20.03it/s] 
MSE: 0.0009638766059651971:  71%|███████   | 35346/50000 [29:11<12:11, 20.03it/s]
MSE: 0.001989030744880438:  71%|███████   | 35346/50000 [29:11<12:11, 20.03it/s] 
MSE: 0.001989030744880438:  71%|███████   | 35349/50000 [29:11<12:01, 20.30it/s]
MSE: 0.001898507121950388:  71%|███████   | 35349/50000 [29:11<12:01, 20.30it/s]
MSE: 0.0015879652928560972:  71%|███████   | 35349/50000 [29:11<12:01, 20.30it/s]
MSE: 0.0015629897825419903:  71%|███████   | 35349/50000 [29:11<12:01, 20.30it/s]
MSE: 0.0015629897825419903:  71%|███████   | 35352/50000 [29:11<11:53, 20.54it/s]
MSE: 0.007339836563915014:  71%|███████   | 35352/50000 [29:11<11:53, 20.54it/s] 
MSE: 0.0011161752045154572:  71%|███████   | 35352/50000 [29:11<11:53, 20.54it/s]
MSE: 0.0028191152960062027:  71%|███████   | 35352/50000 [29:12<11:53, 20.54it/s]
MSE: 0.0028191152960062027:  71%|███████   | 35355/50000 [29:12<11:59, 20.36it/s]
MSE: 0.003371742321178317:  71%|███████   | 35355/50000 [29:12<11:59, 20.36it/s] 
MSE: 0.0027670066338032484:  71%|███████   | 35355/50000 [29:12<11:59, 20.36it/s]
MSE: 0.0019619190134108067:  71%|███████   | 35355/50000 [29:12<11:59, 20.36it/s]
MSE: 0.0019619190134108067:  71%|███████   | 35358/50000 [29:12<12:05, 20.18it/s]
MSE: 0.0029754347633570433:  71%|███████   | 35358/50000 [29:12<12:05, 20.18it/s]
MSE: 0.0009844701271504164:  71%|███████   | 35358/50000 [29:12<12:05, 20.18it/s]
MSE: 0.0011405188124626875:  71%|███████   | 35358/50000 [29:12<12:05, 20.18it/s]
MSE: 0.0011405188124626875:  71%|███████   | 35361/50000 [29:12<12:13, 19.96it/s]
MSE: 0.0006586086819879711:  71%|███████   | 35361/50000 [29:12<12:13, 19.96it/s]
MSE: 0.0012400434352457523:  71%|███████   | 35361/50000 [29:12<12:13, 19.96it/s]
MSE: 0.00046195910545066:  71%|███████   | 35361/50000 [29:12<12:13, 19.96it/s]  
MSE: 0.00046195910545066:  71%|███████   | 35364/50000 [29:12<11:59, 20.35it/s]
MSE: 0.0011815575417131186:  71%|███████   | 35364/50000 [29:12<11:59, 20.35it/s]
MSE: 0.0012647457187995315:  71%|███████   | 35364/50000 [29:12<11:59, 20.35it/s]
MSE: 0.0010436596348881721:  71%|███████   | 35364/50000 [29:12<11:59, 20.35it/s]
MSE: 0.0010436596348881721:  71%|███████   | 35367/50000 [29:12<11:35, 21.04it/s]
MSE: 0.0012490252265706658:  71%|███████   | 35367/50000 [29:12<11:35, 21.04it/s]
MSE: 0.0003192485310137272:  71%|███████   | 35367/50000 [29:12<11:35, 21.04it/s]
MSE: 0.0010274089872837067:  71%|███████   | 35367/50000 [29:12<11:35, 21.04it/s]
MSE: 0.0010274089872837067:  71%|███████   | 35370/50000 [29:12<11:36, 21.02it/s]
MSE: 0.001172364572994411:  71%|███████   | 35370/50000 [29:12<11:36, 21.02it/s] 
MSE: 0.0020874482579529285:  71%|███████   | 35370/50000 [29:12<11:36, 21.02it/s]
MSE: 0.0026388715486973524:  71%|███████   | 35370/50000 [29:12<11:36, 21.02it/s]
MSE: 0.0026388715486973524:  71%|███████   | 35373/50000 [29:12<11:59, 20.34it/s]
MSE: 0.0013349992223083973:  71%|███████   | 35373/50000 [29:12<11:59, 20.34it/s]
MSE: 0.001128939795307815:  71%|███████   | 35373/50000 [29:13<11:59, 20.34it/s] 
MSE: 0.0003975153376813978:  71%|███████   | 35373/50000 [29:13<11:59, 20.34it/s]
MSE: 0.0003975153376813978:  71%|███████   | 35376/50000 [29:13<12:12, 19.96it/s]
MSE: 0.0009395505767315626:  71%|███████   | 35376/50000 [29:13<12:12, 19.96it/s]
MSE: 0.0005928619066253304:  71%|███████   | 35376/50000 [29:13<12:12, 19.96it/s]
MSE: 0.0007907412946224213:  71%|███████   | 35376/50000 [29:13<12:12, 19.96it/s]
MSE: 0.0007907412946224213:  71%|███████   | 35379/50000 [29:13<12:12, 19.96it/s]
MSE: 0.0017214366234838963:  71%|███████   | 35379/50000 [29:13<12:12, 19.96it/s]
MSE: 0.0008884955896064639:  71%|███████   | 35379/50000 [29:13<12:12, 19.96it/s]
MSE: 0.0006669319700449705:  71%|███████   | 35379/50000 [29:13<12:12, 19.96it/s]
MSE: 0.0006669319700449705:  71%|███████   | 35382/50000 [29:13<12:24, 19.64it/s]
MSE: 0.002018735744059086:  71%|███████   | 35382/50000 [29:13<12:24, 19.64it/s] 
MSE: 0.0013939988566562533:  71%|███████   | 35382/50000 [29:13<12:24, 19.64it/s]
MSE: 0.0013599045341834426:  71%|███████   | 35382/50000 [29:13<12:24, 19.64it/s]
MSE: 0.0013599045341834426:  71%|███████   | 35385/50000 [29:13<12:06, 20.13it/s]
MSE: 0.0017115361988544464:  71%|███████   | 35385/50000 [29:13<12:06, 20.13it/s]
MSE: 0.0022010954562574625:  71%|███████   | 35385/50000 [29:13<12:06, 20.13it/s]
MSE: 0.000820829183794558:  71%|███████   | 35385/50000 [29:13<12:06, 20.13it/s] 
MSE: 0.000820829183794558:  71%|███████   | 35388/50000 [29:13<11:51, 20.54it/s]
MSE: 0.0011048116721212864:  71%|███████   | 35388/50000 [29:13<11:51, 20.54it/s]
MSE: 0.001142914523370564:  71%|███████   | 35388/50000 [29:13<11:51, 20.54it/s] 
MSE: 0.001933397725224495:  71%|███████   | 35388/50000 [29:13<11:51, 20.54it/s]
MSE: 0.001933397725224495:  71%|███████   | 35391/50000 [29:13<11:55, 20.40it/s]
MSE: 0.0018101930618286133:  71%|███████   | 35391/50000 [29:13<11:55, 20.40it/s]
MSE: 0.00044299993896856904:  71%|███████   | 35391/50000 [29:13<11:55, 20.40it/s]
MSE: 0.0005285284132696688:  71%|███████   | 35391/50000 [29:13<11:55, 20.40it/s] 
MSE: 0.0005285284132696688:  71%|███████   | 35394/50000 [29:13<12:06, 20.10it/s]
MSE: 0.0005934879882261157:  71%|███████   | 35394/50000 [29:14<12:06, 20.10it/s]
MSE: 0.0007625984726473689:  71%|███████   | 35394/50000 [29:14<12:06, 20.10it/s]
MSE: 0.0020242345053702593:  71%|███████   | 35394/50000 [29:14<12:06, 20.10it/s]
MSE: 0.0020242345053702593:  71%|███████   | 35397/50000 [29:14<12:12, 19.95it/s]
MSE: 0.0006926897331140935:  71%|███████   | 35397/50000 [29:14<12:12, 19.95it/s]
MSE: 0.001828906126320362:  71%|███████   | 35397/50000 [29:14<12:12, 19.95it/s] 
MSE: 0.003177137579768896:  71%|███████   | 35397/50000 [29:14<12:12, 19.95it/s]
MSE: 0.003177137579768896:  71%|███████   | 35400/50000 [29:14<12:13, 19.91it/s]
MSE: 0.001098722219467163:  71%|███████   | 35400/50000 [29:14<12:13, 19.91it/s]
MSE: 0.0026099812239408493:  71%|███████   | 35400/50000 [29:14<12:13, 19.91it/s]
MSE: 0.0026099812239408493:  71%|███████   | 35402/50000 [29:14<12:26, 19.56it/s]
MSE: 0.0016715533565729856:  71%|███████   | 35402/50000 [29:14<12:26, 19.56it/s]
MSE: 0.0018516441341489553:  71%|███████   | 35402/50000 [29:14<12:26, 19.56it/s]
MSE: 0.0025522857904434204:  71%|███████   | 35402/50000 [29:14<12:26, 19.56it/s]
MSE: 0.0025522857904434204:  71%|███████   | 35405/50000 [29:14<11:58, 20.31it/s]
MSE: 0.0007551391609013081:  71%|███████   | 35405/50000 [29:14<11:58, 20.31it/s]
MSE: 0.0014023275580257177:  71%|███████   | 35405/50000 [29:14<11:58, 20.31it/s]
MSE: 0.0018237032927572727:  71%|███████   | 35405/50000 [29:14<11:58, 20.31it/s]
MSE: 0.0018237032927572727:  71%|███████   | 35408/50000 [29:14<11:33, 21.05it/s]
MSE: 0.0030292689334601164:  71%|███████   | 35408/50000 [29:14<11:33, 21.05it/s]
MSE: 0.000745902769267559:  71%|███████   | 35408/50000 [29:14<11:33, 21.05it/s] 
MSE: 0.001040130970068276:  71%|███████   | 35408/50000 [29:14<11:33, 21.05it/s]
MSE: 0.001040130970068276:  71%|███████   | 35411/50000 [29:14<11:49, 20.56it/s]
MSE: 0.0005859693046659231:  71%|███████   | 35411/50000 [29:14<11:49, 20.56it/s]
MSE: 0.0007930003921501338:  71%|███████   | 35411/50000 [29:14<11:49, 20.56it/s]
MSE: 0.0010382075561210513:  71%|███████   | 35411/50000 [29:14<11:49, 20.56it/s]
MSE: 0.0010382075561210513:  71%|███████   | 35414/50000 [29:14<11:46, 20.64it/s]
MSE: 0.0002293284487677738:  71%|███████   | 35414/50000 [29:14<11:46, 20.64it/s]
MSE: 0.00136442924849689:  71%|███████   | 35414/50000 [29:15<11:46, 20.64it/s]  
MSE: 0.0018795293290168047:  71%|███████   | 35414/50000 [29:15<11:46, 20.64it/s]
MSE: 0.0018795293290168047:  71%|███████   | 35417/50000 [29:15<11:50, 20.53it/s]
MSE: 0.000840628519654274:  71%|███████   | 35417/50000 [29:15<11:50, 20.53it/s] 
MSE: 0.0007881423807702959:  71%|███████   | 35417/50000 [29:15<11:50, 20.53it/s]
MSE: 0.001145027345046401:  71%|███████   | 35417/50000 [29:15<11:50, 20.53it/s] 
MSE: 0.001145027345046401:  71%|███████   | 35420/50000 [29:15<11:52, 20.46it/s]
MSE: 0.0004921599756926298:  71%|███████   | 35420/50000 [29:15<11:52, 20.46it/s]
MSE: 0.001481231302022934:  71%|███████   | 35420/50000 [29:15<11:52, 20.46it/s] 
MSE: 0.0009639947675168514:  71%|███████   | 35420/50000 [29:15<11:52, 20.46it/s]
MSE: 0.0009639947675168514:  71%|███████   | 35423/50000 [29:15<11:51, 20.49it/s]
MSE: 0.0012721805833280087:  71%|███████   | 35423/50000 [29:15<11:51, 20.49it/s]
MSE: 0.0008283010683953762:  71%|███████   | 35423/50000 [29:15<11:51, 20.49it/s]
MSE: 0.0016898814355954528:  71%|███████   | 35423/50000 [29:15<11:51, 20.49it/s]
MSE: 0.0016898814355954528:  71%|███████   | 35426/50000 [29:15<11:54, 20.39it/s]
MSE: 0.0017903003608807921:  71%|███████   | 35426/50000 [29:15<11:54, 20.39it/s]
MSE: 0.0015252045122906566:  71%|███████   | 35426/50000 [29:15<11:54, 20.39it/s]
MSE: 0.0006362592685036361:  71%|███████   | 35426/50000 [29:15<11:54, 20.39it/s]
MSE: 0.0006362592685036361:  71%|███████   | 35429/50000 [29:15<11:49, 20.55it/s]
MSE: 0.0012913297396153212:  71%|███████   | 35429/50000 [29:15<11:49, 20.55it/s]
MSE: 0.0015438965056091547:  71%|███████   | 35429/50000 [29:15<11:49, 20.55it/s]
MSE: 0.0014020407106727362:  71%|███████   | 35429/50000 [29:15<11:49, 20.55it/s]
MSE: 0.0014020407106727362:  71%|███████   | 35432/50000 [29:15<11:53, 20.43it/s]
MSE: 0.0005947274621576071:  71%|███████   | 35432/50000 [29:15<11:53, 20.43it/s]
MSE: 0.003236202523112297:  71%|███████   | 35432/50000 [29:15<11:53, 20.43it/s] 
MSE: 0.001430876087397337:  71%|███████   | 35432/50000 [29:15<11:53, 20.43it/s]
MSE: 0.001430876087397337:  71%|███████   | 35435/50000 [29:15<11:55, 20.34it/s]
MSE: 0.0017856117337942123:  71%|███████   | 35435/50000 [29:16<11:55, 20.34it/s]
MSE: 0.001293653855100274:  71%|███████   | 35435/50000 [29:16<11:55, 20.34it/s] 
MSE: 0.0006809143233112991:  71%|███████   | 35435/50000 [29:16<11:55, 20.34it/s]
MSE: 0.0006809143233112991:  71%|███████   | 35438/50000 [29:16<11:57, 20.28it/s]
MSE: 0.0007119821384549141:  71%|███████   | 35438/50000 [29:16<11:57, 20.28it/s]
MSE: 0.0016950832214206457:  71%|███████   | 35438/50000 [29:16<11:57, 20.28it/s]
MSE: 0.001101795001886785:  71%|███████   | 35438/50000 [29:16<11:57, 20.28it/s] 
MSE: 0.001101795001886785:  71%|███████   | 35441/50000 [29:16<11:59, 20.22it/s]
MSE: 0.0008584227180108428:  71%|███████   | 35441/50000 [29:16<11:59, 20.22it/s]
MSE: 0.0015444632153958082:  71%|███████   | 35441/50000 [29:16<11:59, 20.22it/s]
MSE: 0.0014196278061717749:  71%|███████   | 35441/50000 [29:16<11:59, 20.22it/s]
MSE: 0.0014196278061717749:  71%|███████   | 35444/50000 [29:16<11:53, 20.39it/s]
MSE: 0.001785788219422102:  71%|███████   | 35444/50000 [29:16<11:53, 20.39it/s] 
MSE: 0.0024409345351159573:  71%|███████   | 35444/50000 [29:16<11:53, 20.39it/s]
MSE: 0.0007395627908408642:  71%|███████   | 35444/50000 [29:16<11:53, 20.39it/s]
MSE: 0.0007395627908408642:  71%|███████   | 35447/50000 [29:16<11:59, 20.22it/s]
MSE: 0.00042341690277680755:  71%|███████   | 35447/50000 [29:16<11:59, 20.22it/s]
MSE: 0.0006442046724259853:  71%|███████   | 35447/50000 [29:16<11:59, 20.22it/s] 
MSE: 0.0011707425583153963:  71%|███████   | 35447/50000 [29:16<11:59, 20.22it/s]
MSE: 0.0011707425583153963:  71%|███████   | 35450/50000 [29:16<11:54, 20.36it/s]
MSE: 0.000642601225990802:  71%|███████   | 35450/50000 [29:16<11:54, 20.36it/s] 
MSE: 0.0008039201493375003:  71%|███████   | 35450/50000 [29:16<11:54, 20.36it/s]
MSE: 0.0010134018957614899:  71%|███████   | 35450/50000 [29:16<11:54, 20.36it/s]
MSE: 0.0010134018957614899:  71%|███████   | 35453/50000 [29:16<11:48, 20.52it/s]
MSE: 0.0020672339014708996:  71%|███████   | 35453/50000 [29:16<11:48, 20.52it/s]
MSE: 0.003069446422159672:  71%|███████   | 35453/50000 [29:16<11:48, 20.52it/s] 
MSE: 0.0012099175946787:  71%|███████   | 35453/50000 [29:16<11:48, 20.52it/s]  
MSE: 0.0012099175946787:  71%|███████   | 35456/50000 [29:16<12:03, 20.11it/s]
MSE: 0.004330724477767944:  71%|███████   | 35456/50000 [29:17<12:03, 20.11it/s]
MSE: 0.000792232109233737:  71%|███████   | 35456/50000 [29:17<12:03, 20.11it/s]
MSE: 0.0014772972790524364:  71%|███████   | 35456/50000 [29:17<12:03, 20.11it/s]
MSE: 0.0014772972790524364:  71%|███████   | 35459/50000 [29:17<12:03, 20.10it/s]
MSE: 0.00045283418148756027:  71%|███████   | 35459/50000 [29:17<12:03, 20.10it/s]
MSE: 0.001050241058692336:  71%|███████   | 35459/50000 [29:17<12:03, 20.10it/s]  
MSE: 0.0016061522765085101:  71%|███████   | 35459/50000 [29:17<12:03, 20.10it/s]
MSE: 0.0016061522765085101:  71%|███████   | 35462/50000 [29:17<11:53, 20.36it/s]
MSE: 0.0007736702682450414:  71%|███████   | 35462/50000 [29:17<11:53, 20.36it/s]
MSE: 0.0014364353846758604:  71%|███████   | 35462/50000 [29:17<11:53, 20.36it/s]
MSE: 0.00076273363083601:  71%|███████   | 35462/50000 [29:17<11:53, 20.36it/s]  
MSE: 0.00076273363083601:  71%|███████   | 35465/50000 [29:17<11:58, 20.22it/s]
